Datetime,P,I,T,I_NCEP,T_NCEP,H_NCEP,W_NCEP
2022-06-24 12:00:00+07:00,408,530.4832,39,380.6535,25.37,76.97,0.73
2022-06-24 13:00:00+07:00,400,539.6675,41,379.3206,25.45,77.16,0.99
2022-06-24 14:00:00+07:00,416,547.5703,40,355.5291,25.42,77.92,0.99
2022-06-24 15:00:00+07:00,332,450.0314,42,312.1308,25.39,78.68,1.03
2022-06-24 16:00:00+07:00,400,585.4467,42,272.0373,25.36,79.43,1.11
2022-06-24 17:00:00+07:00,236,298.8818,42,212.005,24.71,82.21,0.91
2022-06-25 07:00:00+07:00,176,164.3209,36,85.2947,21.83,93.59,0.37
2022-06-25 08:00:00+07:00,344,439.2808,37,256.49,23.54,86.36,0.18
2022-06-25 09:00:00+07:00,504,654.7206,39,465.2412,25.26,79.12,0.6
2022-06-25 10:00:00+07:00,636,887.3187,40,631.728,26.98,71.89,1.05
2022-06-25 11:00:00+07:00,700,1021.31,43,771.4365,28.51,64.21,1.23
2022-06-25 12:00:00+07:00,724,1044.235,43,872.4033,30.05,56.53,1.47
2022-06-25 13:00:00+07:00,684,1008.637,44,822.6621,31.58,48.85,1.73
2022-06-25 14:00:00+07:00,656,897.0014,44,724.4466,31.04,52.18,1.46
2022-06-25 15:00:00+07:00,144,185.1814,45,592.4127,30.5,55.51,1.36
2022-06-25 16:00:00+07:00,132,163.5377,44,495.9888,29.96,58.84,1.45
2022-06-25 17:00:00+07:00,100,126.9429,42,372.1548,28.16,66.9,1.07
2022-06-26 07:00:00+07:00,112,127.726,36,74.0445,21.86,95.69,0.3
2022-06-26 08:00:00+07:00,364,395.4239,37,212.8722,23.22,88.94,0.57
2022-06-26 09:00:00+07:00,424,447.6819,38,364.8249,24.58,82.2,1.04
2022-06-26 10:00:00+07:00,636,927.5446,39,559.5681,25.93,75.45,1.53
2022-06-26 11:00:00+07:00,632,1032.844,42,756.5463,27.21,68.72,1.91
2022-06-26 12:00:00+07:00,564,750.8354,41,933.1047,28.49,61.98,2.29
2022-06-26 13:00:00+07:00,280,579.8933,43,933.5781,29.77,55.25,2.69
2022-06-26 14:00:00+07:00,620,985.2847,43,878.6859,29.75,55.21,2.45
2022-06-26 15:00:00+07:00,592,831.9992,45,774.8907,29.72,55.17,2.21
2022-06-26 16:00:00+07:00,368,452.808,44,640.3368,29.69,55.14,1.97
2022-06-26 17:00:00+07:00,196,324.4413,45,474.0888,28.31,61.34,1.61
2022-06-27 07:00:00+07:00,174,172.2949,36,60.3089,22.12,94.95,0.4
2022-06-27 08:00:00+07:00,374.4,475.8044,37,223.8976,23.73,88.52,0.35
2022-06-27 09:00:00+07:00,556,733.25,39,456.1365,25.35,82.1,0.63
2022-06-27 10:00:00+07:00,624,864.2511,40,622.5489,26.97,75.67,0.98
2022-06-27 11:00:00+07:00,684,989.9836,40,763.8045,27.82,72.15,0.94
2022-06-27 12:00:00+07:00,724,1072.073,42,867.528,28.68,68.63,0.98
2022-06-27 13:00:00+07:00,736,1084.746,43,898.2921,29.54,65.11,1.09
2022-06-27 14:00:00+07:00,740,1046.442,45,875.5872,29.42,65.44,1.06
2022-06-27 15:00:00+07:00,332,480.5034,45,800.2158,29.31,65.77,1.05
2022-06-27 16:00:00+07:00,448,545.0784,43,615.075,29.19,66.11,1.06
2022-06-27 17:00:00+07:00,148,191.3754,42,420.0864,27.61,72.38,0.96
2022-06-28 07:00:00+07:00,178.8,185.1814,36,92.0438,22.12,87.12,0.8
2022-06-28 08:00:00+07:00,370,486.7686,37,278.2354,24.4,76.96,0.46
2022-06-28 09:00:00+07:00,420,550.9877,38,495.9867,26.67,66.79,0.31
2022-06-28 10:00:00+07:00,516,750.5507,40,628.0014,28.94,56.63,0.54
2022-06-28 11:00:00+07:00,640,897.7845,42,714.882,29.77,53.95,0.65
2022-06-28 12:00:00+07:00,568,841.0413,43,753.3114,30.59,51.27,0.8
2022-06-28 13:00:00+07:00,668,967.2009,42,702.7767,31.42,48.6,0.97
2022-06-28 14:00:00+07:00,636,853.9277,44,610.8528,30.74,53.33,0.15
2022-06-28 15:00:00+07:00,504,697.8655,44,491.5089,30.06,58.05,0.67
2022-06-28 16:00:00+07:00,432,537.5316,45,369.7629,29.37,62.78,1.49
2022-06-28 17:00:00+07:00,172,238.6498,46,245.9385,27.97,68.78,1.36
2022-06-29 07:00:00+07:00,74.4,93.97903,38,62.9,22.34,85.68,0.91
2022-06-29 08:00:00+07:00,196.4,238.2938,38,213.3124,24.47,76.92,0.66
2022-06-29 09:00:00+07:00,532,620.6888,38,411.7899,26.59,68.16,0.76
2022-06-29 10:00:00+07:00,592,999.1678,40,536.2854,28.71,59.4,1.12
2022-06-29 11:00:00+07:00,464,493.2476,42,628.665,29.91,55.37,1.09
2022-06-29 12:00:00+07:00,600,722.9978,44,683.103,31.12,51.34,1.05
2022-06-29 13:00:00+07:00,308,477.0148,45,634.4343,32.32,47.3,1.01
2022-06-29 14:00:00+07:00,224,315.6129,44,548.4087,31.85,49.74,0.83
2022-06-29 15:00:00+07:00,504,701.0693,43,438.1866,31.37,52.18,0.65
2022-06-29 16:00:00+07:00,412,441.915,44,358.9944,30.9,54.61,0.48
2022-06-29 17:00:00+07:00,308,437.5721,45,263.3728,29.18,62.67,0.39
2022-06-30 07:00:00+07:00,30.8,38.08999,36,28.5936,22.47,95.73,0.6
2022-06-30 08:00:00+07:00,104.8,122.1728,37,64.7166,22.85,94.56,0.6
2022-06-30 09:00:00+07:00,92,103.2345,37,87.0007,23.23,93.38,0.61
2022-06-30 10:00:00+07:00,132,155.991,38,139.3087,23.61,92.21,0.63
2022-06-30 11:00:00+07:00,144,159.978,38,194.2411,23.75,91.61,0.57
2022-06-30 12:00:00+07:00,168,206.2555,39,245.2119,23.89,91.01,0.51
2022-06-30 13:00:00+07:00,284,332.4864,39,200.9068,24.03,90.41,0.45
2022-06-30 14:00:00+07:00,228,269.6201,38,144.8436,23.78,91.04,0.67
2022-06-30 15:00:00+07:00,232,282.4355,38,86.3997,23.53,91.68,0.9
2022-06-30 16:00:00+07:00,244,327.1467,39,57.2636,23.27,92.31,1.12
2022-06-30 17:00:00+07:00,144,228.4687,39,31.5894,22.87,93.65,1.1
2022-07-01 07:00:00+07:00,14.8,19.15179,36,10.3496,21.78,95.47,0.91
2022-07-01 08:00:00+07:00,39.2,46.56234,36,28.9788,22.01,95.44,0.76
2022-07-01 09:00:00+07:00,72,83.1572,36,47.8179,22.23,95.41,0.63
2022-07-01 10:00:00+07:00,184,208.8897,37,52.4061,22.46,95.37,0.51
2022-07-01 11:00:00+07:00,188,228.4688,36,49.5797,22.36,96.23,0.59
2022-07-01 12:00:00+07:00,292,359.4698,37,40.7328,22.26,97.08,0.7
2022-07-01 13:00:00+07:00,296,368.7965,37,36.1967,22.16,97.93,0.83
2022-07-01 14:00:00+07:00,356,479.5067,40,29.5275,22.12,98.23,0.87
2022-07-01 15:00:00+07:00,276,341.5284,40,21.7972,22.08,98.53,0.91
2022-07-01 16:00:00+07:00,112,150.7936,40,36.0519,22.04,98.82,0.97
2022-07-01 17:00:00+07:00,52,71.62341,40,40.5206,21.94,98.62,0.82
2022-07-02 07:00:00+07:00,52,65.28695,37,24.4732,21.5,96.57,0.54
2022-07-02 08:00:00+07:00,164,201.5565,35,96.8873,22.44,92.72,0.54
2022-07-02 09:00:00+07:00,176,213.4463,38,202.8285,23.39,88.87,0.68
2022-07-02 10:00:00+07:00,288,365.9486,38,240.1397,24.33,85.02,0.9
2022-07-02 11:00:00+07:00,224,270.1185,38,252.5065,24.92,83,0.71
2022-07-02 12:00:00+07:00,276,343.3083,39,242.1488,25.5,80.99,0.54
2022-07-02 13:00:00+07:00,144,180.9096,40,425.2962,26.09,78.98,0.41
2022-07-02 14:00:00+07:00,200,254.0994,40,582.4077,26.44,78.11,0.64
2022-07-02 15:00:00+07:00,308,385.2428,38,683.6688,26.78,77.25,0.86
2022-07-02 16:00:00+07:00,188,286.7072,40,584.4708,27.13,76.38,1.09
2022-07-02 17:00:00+07:00,240,391.0097,41,447.8112,25.89,81.63,1.06
2022-07-03 07:00:00+07:00,64,78.95663,37,54.5524,21.87,93.01,0.62
2022-07-03 08:00:00+07:00,160,191.0195,38,179.6821,23.41,86.12,0.56
2022-07-03 09:00:00+07:00,268,346.9392,37,336.8208,24.94,79.22,0.73
2022-07-03 10:00:00+07:00,700,1007.142,39,454.7016,26.48,72.33,1.01
2022-07-03 11:00:00+07:00,304,412.4398,41,551.6115,27.27,70.7,0.94
2022-07-03 12:00:00+07:00,460,584.3787,41,619.638,28.06,69.06,0.87
2022-07-03 13:00:00+07:00,572,910.6709,43,697.8648,28.85,67.43,0.8
2022-07-03 14:00:00+07:00,464,658.0668,42,734.2527,28.74,69.54,0.62
2022-07-03 15:00:00+07:00,188,250.6108,44,719.7585,28.63,71.65,0.76
2022-07-03 16:00:00+07:00,380,420.4138,42,566.1252,28.52,73.76,1.1
2022-07-03 17:00:00+07:00,288,430.8084,44,397.3029,27.12,78.82,1.13
2022-07-04 07:00:00+07:00,115.6,134.1337,38,75.6787,22.12,93.28,0.73
2022-07-04 08:00:00+07:00,246.8,300.5905,37,237.1046,24.19,83.61,0.5
2022-07-04 09:00:00+07:00,452,507.3444,39,428.2191,26.27,73.94,0.61
2022-07-04 10:00:00+07:00,700,921.0657,40,572.5038,28.35,64.27,0.94
2022-07-04 11:00:00+07:00,656,1109.664,41,688.0074,29.16,61.48,1.06
2022-07-04 12:00:00+07:00,708,1059.613,42,765.8481,29.98,58.69,1.2
2022-07-04 13:00:00+07:00,644,1017.252,44,793.7466,30.8,55.9,1.33
2022-07-04 14:00:00+07:00,380,529.9136,44,774.282,30.85,57.12,1.17
2022-07-04 15:00:00+07:00,560,711.6063,44,708.1335,30.91,58.34,1.11
2022-07-04 16:00:00+07:00,244,378.4792,44,569.6913,30.96,59.56,1.16
2022-07-04 17:00:00+07:00,320,418.6339,43,409.9836,28.88,68.48,1.02
2022-07-05 07:00:00+07:00,200.4,213.8735,37,66.8017,22.87,90.58,0.64
2022-07-05 08:00:00+07:00,414.4,516.3151,39,225.4227,24.5,83.08,0.4
2022-07-05 09:00:00+07:00,476,533.9717,40,428.7273,26.12,75.58,0.82
2022-07-05 10:00:00+07:00,684,963.4988,41,544.3413,27.75,68.08,1.39
2022-07-05 11:00:00+07:00,452,744.4279,43,620.4663,27.59,70.12,1.29
2022-07-05 12:00:00+07:00,500,577.1879,42,654.2307,27.43,72.17,1.19
2022-07-05 13:00:00+07:00,312,386.382,43,722.8914,27.26,74.21,1.09
2022-07-05 14:00:00+07:00,584,930.25,42,748.2174,27.51,74.83,1.02
2022-07-05 15:00:00+07:00,580,847.5912,44,723.0573,27.75,75.44,0.99
2022-07-05 16:00:00+07:00,464,661.9114,45,596.1909,27.99,76.05,1
2022-07-05 17:00:00+07:00,104,159.5508,45,440.3934,26.82,80.02,0.82
2022-07-06 07:00:00+07:00,198.4,194.7929,38,35.3492,22.19,94.88,0.84
2022-07-06 08:00:00+07:00,189.6,248.3325,38,141.7729,24.01,86.98,0.61
2022-07-06 09:00:00+07:00,300,393.1456,39,300.9675,25.84,79.08,0.5
2022-07-06 10:00:00+07:00,584,814.129,40,471.4806,27.67,71.19,0.59
2022-07-06 11:00:00+07:00,712,977.5244,42,646.9581,28.04,71.26,0.54
2022-07-06 12:00:00+07:00,236,337.9685,42,806.9064,28.42,71.32,0.51
2022-07-06 13:00:00+07:00,340,397.4886,42,656.0676,28.8,71.39,0.49
2022-07-06 14:00:00+07:00,96,115.2667,42,466.4016,27.8,76.25,0.74
2022-07-06 15:00:00+07:00,520,582.8836,39,269.8684,26.8,81.11,0.99
2022-07-06 16:00:00+07:00,180,224.6953,41,178.3711,25.8,85.97,1.25
2022-07-06 17:00:00+07:00,128,166.1008,41,97.8803,25.05,88.01,1.22
2022-07-07 07:00:00+07:00,22.8,26.34261,37,2.8052,21.95,99.17,0.68
2022-07-07 08:00:00+07:00,130.8,165.8872,37,10.3405,21.94,99.01,0.67
2022-07-07 09:00:00+07:00,204,238.009,37,20.5995,21.94,98.85,0.85
2022-07-07 10:00:00+07:00,240,285.4969,37,38.9777,21.93,98.69,1.15
2022-07-07 11:00:00+07:00,320,379.4048,38,60.1842,22.24,97.56,0.45
2022-07-07 12:00:00+07:00,220,246.4814,39,81.4173,22.56,96.43,0.26
2022-07-07 13:00:00+07:00,224,270.6169,39,112.1901,22.87,95.3,0.95
2022-07-07 14:00:00+07:00,512,608.0871,39,136.2038,22.96,94.46,0.92
2022-07-07 15:00:00+07:00,276,390.2266,41,148.7321,23.05,93.61,0.89
2022-07-07 16:00:00+07:00,276,365.8063,40,164.9161,23.14,92.76,0.87
2022-07-07 17:00:00+07:00,44,61.51355,40,154.3888,22.83,94.43,0.9
2022-07-08 07:00:00+07:00,188.4,191.0195,35,75.9617,21.28,94.55,1.05
2022-07-08 08:00:00+07:00,322,481.6425,37,223.4165,22.58,89.03,0.63
2022-07-08 09:00:00+07:00,480,635.7112,38,376.3443,23.89,83.51,0.73
2022-07-08 10:00:00+07:00,528,805.3718,39,449.9217,25.19,77.99,1.22
2022-07-08 11:00:00+07:00,356,698.5062,41,477.684,26.74,71.7,1.12
2022-07-08 12:00:00+07:00,188,247.1221,42,463.1733,28.28,65.42,1.03
2022-07-08 13:00:00+07:00,388,432.8019,41,607.0047,29.83,59.13,0.95
2022-07-08 14:00:00+07:00,700,824.2388,41,714.2883,29.68,60.79,1.04
2022-07-08 15:00:00+07:00,472,727.5543,41,763.5234,29.54,62.44,1.13
2022-07-08 16:00:00+07:00,432,624.6046,43,626.3439,29.4,64.09,1.22
2022-07-08 17:00:00+07:00,164,214.4431,42,460.3512,27.59,72.82,1
2022-07-09 07:00:00+07:00,72,89.06649,36,52.1036,22.05,92.57,0.77
2022-07-09 08:00:00+07:00,164,202.9093,36,194.1158,24.02,83.85,0.5
2022-07-09 09:00:00+07:00,256,346.0849,37,388.2441,25.99,75.12,0.35
2022-07-09 10:00:00+07:00,468,585.0906,38,541.5312,27.96,66.39,0.44
2022-07-09 11:00:00+07:00,704,1101.192,40,676.239,28.41,66.84,0.83
2022-07-09 12:00:00+07:00,740,1086.027,40,779.8821,28.85,67.28,1.22
2022-07-09 13:00:00+07:00,736,1083.251,42,827.8221,29.3,67.72,1.6
2022-07-09 14:00:00+07:00,584,677.432,43,826.1856,29.36,68.28,1.14
2022-07-09 15:00:00+07:00,308,490.3285,44,772.3848,29.42,68.83,0.88
2022-07-09 16:00:00+07:00,248,332.2728,44,598.6347,29.49,69.38,0.97
2022-07-09 17:00:00+07:00,104,136.4832,43,412.9089,27.71,75.73,0.97
2022-07-15 07:00:00+07:00,107.2,135.7712,36,16.7407,21.77,97.5,0.33
2022-07-15 08:00:00+07:00,170.8,218.6437,36,78.4939,22.69,94.63,0.29
2022-07-15 09:00:00+07:00,408,505.5645,37,174.552,23.62,91.75,0.39
2022-07-15 10:00:00+07:00,648,972.3982,38,359.4765,24.54,88.88,0.57
2022-07-15 11:00:00+07:00,348,482.7817,40,579.4683,25.53,85.14,0.59
2022-07-15 12:00:00+07:00,752,1140.35,41,804.6093,26.53,81.41,0.9
2022-07-15 13:00:00+07:00,564,1001.233,41,830.6655,27.52,77.68,1.31
2022-07-15 14:00:00+07:00,480,933.8097,42,806.7729,27.38,78.98,1.13
2022-07-15 15:00:00+07:00,548,774.8998,43,734.4372,27.23,80.29,0.96
2022-07-15 16:00:00+07:00,256,455.2287,41,573.174,27.09,81.6,0.78
2022-07-15 17:00:00+07:00,244,398.343,43,398.4153,26.07,85.35,0.76
2022-07-16 07:00:00+07:00,96,107.2215,37,65.098,22.46,95.61,0.46
2022-07-16 08:00:00+07:00,100,131.7842,38,235.4202,24.15,88.52,0.1
2022-07-16 09:00:00+07:00,252,360.6089,38,452.1687,25.84,81.43,0.27
2022-07-16 10:00:00+07:00,680,828.0834,40,625.689,27.53,74.34,0.63
2022-07-16 11:00:00+07:00,744,1066.164,41,774.3636,28.31,71.46,0.9
2022-07-16 12:00:00+07:00,612,777.6766,42,885.0891,29.09,68.57,1.19
2022-07-16 13:00:00+07:00,416,451.0994,43,885.4308,29.87,65.69,1.5
2022-07-16 14:00:00+07:00,580,745.0686,44,832.4787,29.79,65.9,1.39
2022-07-16 15:00:00+07:00,572,725.7744,44,732.8352,29.72,66.12,1.29
2022-07-16 16:00:00+07:00,340,458.8597,44,595.29,29.64,66.34,1.19
2022-07-16 17:00:00+07:00,184,256.9472,43,432.6738,27.9,74.27,1.03
2022-07-17 07:00:00+07:00,124,140.2566,37,78.2406,22.36,95.45,0.9
2022-07-17 08:00:00+07:00,344,470.4647,37,268.257,24.48,85.7,0.6
2022-07-17 09:00:00+07:00,460,638.6302,39,494.4906,26.6,75.95,0.48
2022-07-17 10:00:00+07:00,624,869.7333,40,625.1808,28.72,66.2,0.64
2022-07-17 11:00:00+07:00,724,982.6506,43,706.137,28.92,66.35,0.9
2022-07-17 12:00:00+07:00,320,677.4322,44,735.5448,29.13,66.5,1.27
2022-07-17 13:00:00+07:00,740,1141.774,43,798.0324,29.33,66.65,1.69
2022-07-17 14:00:00+07:00,616,777.7477,44,812.4387,29.75,65.31,1.5
2022-07-17 15:00:00+07:00,500,874.6458,44,773.4,30.17,63.98,1.33
2022-07-17 16:00:00+07:00,400,490.898,45,637.0137,30.58,62.65,1.21
2022-07-17 17:00:00+07:00,76,120.0369,45,469.7367,29.04,68.99,0.92
2022-07-18 07:00:00+07:00,148.8,102.309,38,61.9907,22.49,88.85,0.86
2022-07-18 08:00:00+07:00,241.2,287.2056,37,218.6395,24.52,80.1,0.72
2022-07-18 09:00:00+07:00,484,613.9252,40,410.3211,26.55,71.35,0.63
2022-07-18 10:00:00+07:00,548,795.9739,40,600.903,28.58,62.6,0.63
2022-07-18 11:00:00+07:00,564,858.4841,42,781.2375,29.98,58.02,0.81
2022-07-18 12:00:00+07:00,456,543.1561,43,932.493,31.38,53.43,1.2
2022-07-18 13:00:00+07:00,712,1035.834,44,834.2334,32.78,48.85,1.66
2022-07-18 14:00:00+07:00,476,417.8507,46,685.6596,31.95,54.53,1.56
2022-07-18 15:00:00+07:00,336,479.7914,44,510.9876,31.12,60.22,1.49
2022-07-18 16:00:00+07:00,408,534.1854,45,465.9714,30.29,65.9,1.43
2022-07-18 17:00:00+07:00,152,235.0188,45,378.1599,28.89,70.76,1.04
2022-07-19 07:00:00+07:00,85.2,106.7232,38,59.0405,23.1,87.29,0.87
2022-07-19 08:00:00+07:00,321.2,420.6986,39,214.3416,25.11,78.6,0.74
2022-07-19 09:00:00+07:00,432,574.1976,39,409.3959,27.12,69.91,0.71
2022-07-19 10:00:00+07:00,544,758.9519,41,566.535,29.12,61.22,0.79
2022-07-19 11:00:00+07:00,456,610.7925,42,700.7679,30.05,58.2,0.91
2022-07-19 12:00:00+07:00,616,864.7495,41,800.3229,30.97,55.18,1.14
2022-07-19 13:00:00+07:00,540,716.2341,43,771.6018,31.89,52.16,1.44
2022-07-19 14:00:00+07:00,620,886.2507,45,696.2934,31.47,55.86,0.75
2022-07-19 15:00:00+07:00,436,672.5908,45,585.4797,31.04,59.57,0.55
2022-07-19 16:00:00+07:00,212,306.1438,44,499.3695,30.62,63.27,1.13
2022-07-19 17:00:00+07:00,84,109.6422,41,381.2172,29.01,69.34,1.36
2022-07-20 07:00:00+07:00,26.8,31.46874,36,50.7422,22.8,92.12,0.81
2022-07-20 08:00:00+07:00,91.6,110.3542,36,193.5688,24.68,83.51,0.58
2022-07-20 09:00:00+07:00,256,336.2599,37,381.1671,26.56,74.89,0.35
2022-07-20 10:00:00+07:00,140,178.2042,38,498.6801,28.44,66.27,0.12
2022-07-20 11:00:00+07:00,360,441.3455,38,583.7604,28.09,69.39,0.48
2022-07-20 12:00:00+07:00,400,503.4998,40,631.5894,27.74,72.52,1.01
2022-07-20 13:00:00+07:00,248,307.3542,40,648.8028,27.39,75.64,1.54
2022-07-20 14:00:00+07:00,220,286.2089,40,626.8002,28.03,73.34,0.87
2022-07-20 15:00:00+07:00,296,364.0976,40,567.3555,28.67,71.05,0.32
2022-07-20 16:00:00+07:00,240,317.108,41,448.0446,29.31,68.75,0.66
2022-07-20 17:00:00+07:00,132,165.1753,41,315.3882,27.73,75.28,0.65
2022-07-21 07:00:00+07:00,32.8,41.00903,38,51.2048,22.4,96.42,0.89
2022-07-21 08:00:00+07:00,71.2,78.52945,38,193.1164,23.66,92.65,0.36
2022-07-21 09:00:00+07:00,164,192.4434,38,376.3311,24.91,88.89,0.57
2022-07-21 10:00:00+07:00,320,426.323,38,444.3966,26.16,85.12,1.18
2022-07-21 11:00:00+07:00,32,40.72425,38,461.988,25.85,86.01,0.54
2022-07-21 12:00:00+07:00,576,734.9587,36,434.5809,25.55,86.9,0.19
2022-07-21 13:00:00+07:00,400,506.6324,38,412.8915,25.25,87.78,0.79
2022-07-21 14:00:00+07:00,516,677.8594,39,366.2172,24.96,89.42,0.47
2022-07-21 15:00:00+07:00,300,406.0321,40,301.6626,24.67,91.05,0.23
2022-07-21 16:00:00+07:00,448,592.2103,40,235.6464,24.38,92.68,0.35
2022-07-21 17:00:00+07:00,152,197.7119,41,163.778,23.97,93.22,0.16
2022-07-22 07:00:00+07:00,48,59.73365,36,9.9678,21.61,98.89,0.29
2022-07-22 08:00:00+07:00,60,72.83375,36,53.4055,22.19,97.35,0.49
2022-07-22 09:00:00+07:00,296,377.4825,37,124.5364,22.76,95.81,0.77
2022-07-22 10:00:00+07:00,448,569.3563,38,330.3168,23.34,94.27,1.07
2022-07-22 11:00:00+07:00,128,174.9292,38,589.3386,24.19,91.81,1.28
2022-07-22 12:00:00+07:00,336,438.7112,39,864.4347,25.04,89.36,1.5
2022-07-22 13:00:00+07:00,52,65.57173,38,907.6878,25.9,86.9,1.74
2022-07-22 14:00:00+07:00,552,776.0389,38,895.95,25.99,86.49,1.56
2022-07-22 15:00:00+07:00,572,817.8312,38,828.2088,26.09,86.07,1.4
2022-07-22 16:00:00+07:00,280,397.2038,40,660.0816,26.19,85.66,1.27
2022-07-22 17:00:00+07:00,60,86.57462,40,469.2522,25.09,88.37,1.2
2022-07-23 07:00:00+07:00,88,114.626,35,10.3556,21.49,98.14,0.18
2022-07-23 08:00:00+07:00,220,273.2512,36,36.697,21.75,97.97,0.43
2022-07-23 09:00:00+07:00,380,653.1542,36,67.9346,22.01,97.8,0.69
2022-07-23 10:00:00+07:00,440,567.8612,38,153.954,22.27,97.64,0.95
2022-07-23 11:00:00+07:00,648,923.3441,39,259.0039,22.71,95.95,0.81
2022-07-23 12:00:00+07:00,484,757.884,40,368.3784,23.15,94.27,0.8
2022-07-23 13:00:00+07:00,620,956.2366,42,322.1388,23.59,92.58,0.92
2022-07-23 14:00:00+07:00,312,500.8655,41,256.3594,23.44,93.33,0.71
2022-07-23 15:00:00+07:00,588,666.3968,41,181.978,23.29,94.07,0.51
2022-07-23 16:00:00+07:00,300,390.369,42,128.1425,23.14,94.82,0.32
2022-07-23 17:00:00+07:00,248,362.5312,41,77.7176,22.94,95,0.38
2022-07-24 07:00:00+07:00,52,77.67509,36,46.4545,21.48,97.86,0.43
2022-07-24 08:00:00+07:00,200,247.5493,36,163.8005,22.52,94.78,0.21
2022-07-24 09:00:00+07:00,372,461.6364,37,304.9911,23.55,91.7,0.63
2022-07-24 10:00:00+07:00,456,724.7065,38,495.6993,24.59,88.62,1.11
2022-07-24 11:00:00+07:00,700,1004.864,40,696.8739,25.22,84.99,1.43
2022-07-24 12:00:00+07:00,368,495.8818,40,884.2851,25.86,81.35,1.76
2022-07-24 13:00:00+07:00,632,1044.947,42,845.1945,26.49,77.71,2.09
2022-07-24 14:00:00+07:00,684,984.2879,43,754.638,26.31,76.86,1.86
2022-07-24 15:00:00+07:00,524,808.5045,44,626.3754,26.14,76.01,1.63
2022-07-24 16:00:00+07:00,188,263.5685,42,509.9586,25.96,75.16,1.4
2022-07-24 17:00:00+07:00,124,158.198,41,371.1015,25.09,79.86,1.08
2022-07-25 07:00:00+07:00,151.2,56.45862,36,73.2283,21.59,89.58,0.73
2022-07-25 08:00:00+07:00,249.6,334.6935,36,270.0483,23.81,81.33,0.34
2022-07-25 09:00:00+07:00,504,676.649,38,504.6648,26.03,73.08,0.52
2022-07-25 10:00:00+07:00,616,907.2537,39,694.5024,28.25,64.83,1
2022-07-25 11:00:00+07:00,688,1046.3,42,852.7872,29.32,60.79,1.16
2022-07-25 12:00:00+07:00,720,1073.07,42,966.3582,30.38,56.74,1.37
2022-07-25 13:00:00+07:00,628,738.8743,44,994.0926,31.44,52.7,1.63
2022-07-25 14:00:00+07:00,656,971.0455,45,961.3707,31.28,53.14,1.51
2022-07-25 15:00:00+07:00,664,953.1753,45,870.8271,31.11,53.59,1.47
2022-07-25 16:00:00+07:00,52,59.23527,42,697.9086,30.95,54.04,1.51
2022-07-25 17:00:00+07:00,56,73.97289,38,499.1508,29.13,63.16,1.18
2022-07-26 07:00:00+07:00,162.8,94.12143,35,73.1223,22.01,94.36,0.77
2022-07-26 08:00:00+07:00,346.8,445.1901,36,271.1986,24.26,84.67,0.2
2022-07-26 09:00:00+07:00,496,667.3223,37,506.8521,26.51,74.99,0.38
2022-07-26 10:00:00+07:00,604,849.9407,39,698.3085,28.76,65.3,0.95
2022-07-26 11:00:00+07:00,676,980.9417,41,858.1485,29.81,60.49,1.22
2022-07-26 12:00:00+07:00,704,1049.147,43,973.0413,30.85,55.68,1.5
2022-07-26 13:00:00+07:00,692,1036.261,45,1000.0467,31.9,50.87,1.8
2022-07-26 14:00:00+07:00,648,962.8579,45,966.1533,31.83,50.26,1.66
2022-07-26 15:00:00+07:00,588,864.3935,46,874.1868,31.77,49.64,1.54
2022-07-26 16:00:00+07:00,364,566.366,46,703.7151,31.7,49.03,1.44
2022-07-26 17:00:00+07:00,228,313.6906,46,505.6188,29.79,58.35,0.96
2022-07-27 07:00:00+07:00,151.2,70.84026,36,72.1355,22.79,85.34,0.83
2022-07-27 08:00:00+07:00,339.2,438.996,39,269.2808,25.11,76.63,0.33
2022-07-27 09:00:00+07:00,488,666.9664,39,503.5413,27.43,67.93,0.38
2022-07-27 10:00:00+07:00,608,857.6299,40,694.4844,29.75,59.23,0.89
2022-07-27 11:00:00+07:00,668,977.8091,42,854.0634,30.58,56.23,1.2
2022-07-27 12:00:00+07:00,696,1047.083,44,968.9355,31.41,53.24,1.63
2022-07-27 13:00:00+07:00,692,1034.125,45,988.0284,32.24,50.24,2.11
2022-07-27 14:00:00+07:00,644,950.9681,47,946.8582,32.23,49.63,1.79
2022-07-27 15:00:00+07:00,560,816.8345,47,849.6303,32.21,49.01,1.49
2022-07-27 16:00:00+07:00,436,635.64,46,685.6371,32.2,48.4,1.23
2022-07-27 17:00:00+07:00,240,367.3014,46,493.8147,30.32,56.96,0.94
2022-07-28 07:00:00+07:00,152,76.46476,37,71.912,22.72,90.77,0.92
2022-07-28 08:00:00+07:00,336,440.9183,36,270.5887,25.13,80.91,0.28
2022-07-28 09:00:00+07:00,480,654.7918,39,506.7594,27.55,71.05,0.36
2022-07-28 10:00:00+07:00,596,849.6559,41,697.9419,29.97,61.19,0.99
2022-07-28 11:00:00+07:00,672,985.783,43,856.9299,30.87,56.96,1.34
2022-07-28 12:00:00+07:00,700,1050.002,45,970.5669,31.78,52.74,1.7
2022-07-28 13:00:00+07:00,700,1043.381,45,993.2826,32.69,48.51,2.06
2022-07-28 14:00:00+07:00,648,963.0715,46,955.3395,32.68,47.71,1.84
2022-07-28 15:00:00+07:00,444,797.1842,50,860.3286,32.68,46.9,1.64
2022-07-28 16:00:00+07:00,428,622.6111,47,692.9898,32.67,46.1,1.46
