Datetime,P,T,I,I_NCEP,T_NCEP,H_NCEP,W_NCEP
15/4/2022 7:00,140,40,75.12152,63.6855,301.89,63.2,1.67
15/4/2022 8:00,344,40,391.7206,280.8671,303.52,55.25,1.56
15/4/2022 9:00,468,43,582.3914,532.0959,305.16,47.3,1.52
15/4/2022 10:00,424,44,469.7454,734.4744,306.8,39.34,1.57
15/4/2022 11:00,688,46,928.3133,899.2545,307.61,39.07,2.04
15/4/2022 12:00,704,47,963.8054,1012.1361,308.41,38.81,2.9
15/4/2022 13:00,676,47,934.5552,1024.8093,309.22,38.54,3.9
15/4/2022 14:00,612,48,849.9256,970.6359,309.07,38.4,4.44
15/4/2022 15:00,492,48,695.0374,854.2647,308.92,38.26,4.99
15/4/2022 16:00,332,50,481.3583,657.9453,308.77,38.12,5.54
15/4/2022 17:00,140,48,231.0985,436.6182,307.66,42.79,5.3
16/4/2022 7:00,128,39,74.68604,65.7404,302.36,66.4,1.04
16/4/2022 8:00,332,41,373.6479,278.1173,303.84,60.76,1.37
16/4/2022 9:00,516,43,615.7787,528.8823,305.31,55.13,1.71
16/4/2022 10:00,612,44,791.9332,728.8956,306.79,49.49,2.07
16/4/2022 11:00,684,47,918.3697,891.3894,307.57,46.95,2.99
16/4/2022 12:00,704,48,960.3941,1002.339,308.34,44.4,3.91
16/4/2022 13:00,684,48,938.1118,1017.4911,309.12,41.86,4.82
16/4/2022 14:00,616,49,863.1354,966.3039,308.87,41.63,4.91
16/4/2022 15:00,500,49,699.2471,852.8829,308.62,41.4,5.01
16/4/2022 16:00,336,48,483.4632,658.7793,308.36,41.18,5.15
16/4/2022 17:00,144,47,238.1388,438.7719,307.09,47.18,5.72
17/4/2022 7:00,64,40,68.22631,66.0524,302.7,72.75,4.18
17/4/2022 8:00,248,40,245.4695,275.7093,303.93,66.2,4.1
17/4/2022 9:00,304,42,432.2209,521.7864,305.16,59.65,4.03
17/4/2022 10:00,428,44,463.0679,712.2927,306.39,53.1,3.96
17/4/2022 11:00,576,44,808.5543,863.4963,306.89,51.23,4.31
17/4/2022 12:00,628,45,955.2408,963.0651,307.4,49.37,4.67
17/4/2022 13:00,636,45,908.1357,971.0907,307.9,47.5,5.02
17/4/2022 14:00,408,46,568.5284,916.065,307.81,46.76,4.95
17/4/2022 15:00,480,46,650.2548,803.1393,307.71,46.02,4.89
17/4/2022 16:00,292,45,430.1887,623.463,307.62,45.28,4.82
17/4/2022 17:00,88,44,103.1379,417.7188,306.51,49.5,4.99
18/4/2022 7:00,87.2,38,95.51683,49.3158,301.88,74.66,1.39
18/4/2022 8:00,9.2,39,10.95976,189.9815,302.7,70.56,0.81
18/4/2022 9:00,36,38,40.8632,338.8458,303.51,66.46,0.78
18/4/2022 10:00,100,38,105.6056,503.5017,304.33,62.36,1.34
18/4/2022 11:00,260,39,287.1311,658.1523,304.77,59.33,1.64
18/4/2022 12:00,288,42,353.6155,785.292,305.21,56.3,2.43
18/4/2022 13:00,412,43,505.3102,727.3977,305.65,53.27,3.37
18/4/2022 14:00,424,43,543.0524,624.0339,305.4,53.93,3.47
18/4/2022 15:00,316,42,408.4143,491.3811,305.14,54.59,3.61
18/4/2022 16:00,304,43,404.9304,383.8632,304.89,55.24,3.78
18/4/2022 17:00,140,42,192.4127,259.0672,303.98,60.33,3.83
19/4/2022 7:00,89.2,36,97.83945,19.0911,299.53,81.57,2.37
19/4/2022 8:00,258.8,37,272.3246,56.9513,299.59,81.28,2.1
19/4/2022 9:00,104,38,127.2348,75.1613,299.65,80.99,1.87
19/4/2022 10:00,284,38,309.7765,139.099,299.71,80.7,1.67
19/4/2022 11:00,504,39,601.1173,211.0618,300.09,78.6,0.92
19/4/2022 12:00,396,41,442.8178,280.8177,300.47,76.5,0.18
19/4/2022 13:00,412,42,488.2536,321.8328,300.85,74.4,0.57
19/4/2022 14:00,344,41,403.1885,340.9143,301.17,72.58,0.83
19/4/2022 15:00,260,44,298.6715,332.3397,301.49,70.75,1.19
19/4/2022 16:00,272,43,299.3248,230.4244,301.8,68.92,1.58
19/4/2022 17:00,68,43,89.05711,134.3419,301.42,70.58,1.79
20/4/2022 7:00,127.2,38,96.53297,50.5599,299.42,76.84,1.5
20/4/2022 8:00,357.2,39,388.2367,224.3673,300.84,70.96,1.43
20/4/2022 9:00,496,42,583.6252,454.7682,302.26,65.08,1.52
20/4/2022 10:00,608,44,844.1917,657.0201,303.68,59.19,1.75
20/4/2022 11:00,232,45,321.6798,839.6955,304.72,55.13,1.41
20/4/2022 12:00,336,44,292.7199,983.2962,305.76,51.08,1.95
20/4/2022 13:00,440,44,588.7785,923.7933,306.8,47.02,2.92
20/4/2022 14:00,608,43,882.3694,806.4804,306.38,48.13,3.32
20/4/2022 15:00,488,45,680.1582,648.9864,305.96,49.23,3.89
20/4/2022 16:00,280,44,412.8417,482.3799,305.54,50.34,4.56
20/4/2022 17:00,132,44,206.058,307.6953,304.86,54.02,4.48
22/4/2022 12:00,744,44,1027.604,985.4364,306.45,50.41,4.25
22/4/2022 13:00,716,44,984.2733,993.3435,307.03,48.06,4.56
22/4/2022 14:00,660,46,896.813,937.2177,306.93,48.06,4.5
22/4/2022 15:00,540,46,728.1344,822.1848,306.83,48.05,4.48
22/4/2022 16:00,364,46,499.1408,631.3794,306.74,48.05,4.51
22/4/2022 17:00,168,44,264.9939,418.491,305.63,53.69,4.88
23/4/2022 7:00,184,39,65.1779,73.1565,302.06,73.81,3.05
23/4/2022 8:00,400,41,395.1319,284.494,303.27,67.77,3.39
23/4/2022 9:00,592,42,718.4085,526.2648,304.47,61.73,3.73
23/4/2022 10:00,712,44,968.9589,719.1972,305.68,55.69,4.07
23/4/2022 11:00,656,46,945.5151,875.6889,306.12,53.99,4.35
23/4/2022 12:00,684,46,769.1426,982.14,306.56,52.28,4.65
23/4/2022 13:00,732,45,1010.258,995.1183,307.01,50.57,4.98
23/4/2022 14:00,660,46,894.0549,943.8747,306.84,50.1,4.96
23/4/2022 15:00,536,46,723.7069,832.4319,306.67,49.63,4.95
23/4/2022 16:00,368,46,509.0118,640.1298,306.5,49.15,4.95
23/4/2022 17:00,156,45,260.9294,424.623,305.53,54,5.23
24/4/2022 7:00,164,40,59.51656,76.4356,302.5,71.69,3.26
24/4/2022 8:00,396,42,433.3822,286.1006,303.65,66.25,3.28
24/4/2022 9:00,592,42,705.1987,530.808,304.81,60.81,3.32
24/4/2022 14:00,220,43,248.7357,928.4046,307.75,47.88,4.92
24/4/2022 15:00,212,44,242.4937,809.8242,307.52,47.76,5.12
24/4/2022 16:00,376,43,466.4792,624.9846,307.3,47.64,5.32
24/4/2022 17:00,200,44,299.4699,416.4057,306.24,52.83,5.4
25/4/2022 7:00,147.6,40,83.46835,77.5575,302.8,70.77,3.99
25/4/2022 8:00,262.8,41,359.0591,287.3436,303.94,65.85,4.08
25/4/2022 9:00,584,43,725.8118,531.4224,305.07,60.92,4.18
25/4/2022 10:00,636,43,879.2484,724.2921,306.21,56,4.28
25/4/2022 11:00,612,44,688.6502,880.1442,306.86,53.37,4.76
25/4/2022 12:00,676,45,986.5958,985.5597,307.51,50.74,5.3
25/4/2022 13:00,720,46,980.1362,996.6219,308.16,48.11,5.87
25/4/2022 14:00,640,46,870.829,943.6014,308.01,47.27,5.78
25/4/2022 15:00,524,45,709.1181,830.8749,307.86,46.43,5.73
25/4/2022 16:00,348,46,485.06,639.234,307.71,45.59,5.7
25/4/2022 17:00,152,45,244.3083,424.6287,306.62,50.78,5.77
26/4/2022 7:00,173.2,40,89.92808,71.1488,302.93,70.82,4.48
26/4/2022 8:00,236.4,42,246.0502,271.327,304.05,65.96,4.57
26/4/2022 9:00,496,42,545.9556,514.815,305.17,61.09,4.66
26/4/2022 10:00,684,44,857.9821,707.7159,306.29,56.23,4.75
26/4/2022 11:00,628,44,810.5139,867.1794,307,53.8,4.7
26/4/2022 12:00,40,45,53.92781,978.7719,307.71,51.37,4.67
26/4/2022 13:00,220,42,247.2115,966.6591,308.42,48.94,4.65
26/4/2022 14:00,324,43,378.4383,893.1699,308.16,49.71,5.05
26/4/2022 15:00,304,44,371.3979,766.8801,307.91,50.48,5.51
26/4/2022 16:00,232,43,276.4617,594.4782,307.65,51.25,6.03
26/4/2022 17:00,108,43,137.3961,398.3622,306.49,56.79,6.13
27/4/2022 7:00,125.2,40,80.41994,51.706,302.96,71.53,2.12
27/4/2022 8:00,297.6,41,334.454,185.8326,303.98,66.28,1.67
27/4/2022 9:00,536,44,643.1418,338.8212,305,61.03,1.23
27/4/2022 10:00,584,44,708.61,538.2474,306.02,55.78,0.8
27/4/2022 11:00,708,46,954.7328,741.9843,306.99,51.8,0.62
27/4/2022 12:00,664,46,981.2249,924.0945,307.96,47.83,0.5
27/4/2022 13:00,684,48,950.5957,952.4667,308.92,43.85,0.49
27/4/2022 14:00,612,48,853.3369,919.2195,309.19,42.66,1.12
27/4/2022 15:00,500,50,686.3276,825.1371,309.46,41.46,1.77
27/4/2022 16:00,328,48,461.2534,629.6574,309.73,40.27,2.41
27/4/2022 17:00,140,48,231.534,414.8313,308.65,44.72,2.85
28/4/2022 7:00,133.6,40,102.5572,80.9173,303.88,69.15,3.82
28/4/2022 8:00,212.8,42,205.4048,290.3835,305.08,63.7,3.82
28/4/2022 9:00,412,42,444.9226,531.2217,306.29,58.25,3.82
28/4/2022 10:00,556,44,826.9174,720.8397,307.5,52.8,3.83
28/4/2022 11:00,556,41,722.5457,873.0147,307.92,51.48,4.22
28/4/2022 12:00,648,45,807.9011,974.865,308.34,50.16,4.61
28/4/2022 13:00,696,46,950.5957,972.9894,308.76,48.84,5
28/4/2022 14:00,620,47,836.5706,909.1872,308.43,49.58,5.1
28/4/2022 15:00,520,47,702.2229,790.1031,308.11,50.33,5.23
28/4/2022 16:00,388,47,524.0361,508.7319,307.78,51.07,5.39
28/4/2022 17:00,128,45,169.1867,265.3465,305.74,55.69,4.53
29/4/2022 7:00,83.6,36,92.39584,46.9193,299.86,76.83,1.25
29/4/2022 8:00,158.8,37,177.0255,192.6871,301.22,70.1,0.6
29/4/2022 9:00,376,38,412.624,383.58,302.58,63.37,0.08
29/4/2022 10:00,644,40,779.5219,574.5837,303.94,56.64,0.71
29/4/2022 11:00,720,42,940.0714,758.4246,305.14,52.46,0.77
29/4/2022 12:00,712,42,978.1765,913.3899,306.35,48.27,0.84
29/4/2022 13:00,660,44,860.595,920.9742,307.56,44.09,0.92
29/4/2022 14:00,564,45,813.7802,869.7225,307.78,43.19,1.26
29/4/2022 15:00,500,44,652.65,764.0187,308.01,42.3,1.69
29/4/2022 16:00,356,45,509.0118,554.4819,308.23,41.4,2.16
29/4/2022 17:00,224,45,322.333,344.0778,307.22,45.33,2.49
30/4/2022 7:00,124,40,101.904,82.0079,302.85,62.71,2.16
30/4/2022 8:00,248,41,261.51,288.6662,303.88,58.84,2.26
30/4/2022 9:00,460,42,495.5843,531.5523,304.9,54.98,2.38
30/4/2022 10:00,584,44,714.1988,721.5297,305.93,51.12,2.51
30/4/2022 11:00,572,45,918.2245,875.1864,306.57,49.23,2.67
30/4/2022 12:00,692,46,901.0227,979.2003,307.21,47.34,2.86
30/4/2022 13:00,380,43,618.1739,980.4978,307.86,45.45,3.08
30/4/2022 14:00,600,46,756.2958,919.4577,307.76,45.65,3.67
30/4/2022 15:00,36,43,45.21807,802.0158,307.66,45.86,4.34
30/4/2022 16:00,240,40,318.8491,612.0807,307.56,46.07,5.07
30/4/2022 17:00,96,44,145.743,403.3422,306.44,50.35,4.85
1/5/2022 7:00,88,38,99.29106,78.3903,302.64,69.01,2.24
1/5/2022 8:00,112,38,133.7671,271.4986,303.59,64.27,1.67
1/5/2022 9:00,188,38,176.7352,495.8865,304.54,59.53,1.13
1/5/2022 10:00,536,39,635.4482,667.0323,305.5,54.79,0.74
1/5/2022 11:00,320,40,337.7928,802.3371,306.06,52.61,1.17
1/5/2022 12:00,492,39,560.3992,890.6847,306.63,50.44,1.62
1/5/2022 13:00,400,43,492.0278,778.9602,307.19,48.26,2.09
1/5/2022 14:00,332,42,399.9949,621.4245,306.64,50.04,1.83
1/5/2022 15:00,316,44,431.6402,444.0294,306.09,51.81,1.73
1/5/2022 16:00,200,44,253.018,324.7083,305.53,53.58,1.8
1/5/2022 17:00,76,43,93.62972,203.5548,305.09,55.71,2.53
2/5/2022 7:00,28.4,36,32.80669,69.4119,300.42,79.35,2.36
2/5/2022 8:00,150.8,36,161.5657,249.9809,301.22,75.18,2.62
2/5/2022 9:00,92,37,123.3154,471.5628,302.02,71,2.88
2/5/2022 10:00,236,37,274.7923,575.3928,302.81,66.82,3.13
2/5/2022 11:00,692,39,868.2886,624.4476,303.14,65.33,2.92
2/5/2022 12:00,492,40,714.4891,621.3072,303.46,63.83,2.74
2/5/2022 13:00,568,41,701.4971,661.0893,303.78,62.34,2.6
2/5/2022 14:00,272,41,330.1718,657.6903,303.88,61.44,3.15
2/5/2022 15:00,12,41,14.15333,607.776,303.97,60.55,3.7
2/5/2022 16:00,20,35,19.88724,421.0449,304.06,59.65,4.25
2/5/2022 17:00,24,38,25.11309,245.9054,302.86,62.17,4.94
3/5/2022 7:00,52.8,35,57.33913,16.437,297.25,73.02,2.81
3/5/2022 8:00,242,34,261.2922,70.7282,297.72,71.65,2.95
3/5/2022 9:00,284,35,315.4378,148.9957,298.2,70.27,3.17
3/5/2022 10:00,416,37,491.8101,268.8343,298.67,68.9,3.45
3/5/2022 11:00,408,37,471.6325,402.2355,299.42,65.95,3.11
3/5/2022 12:00,268,38,303.5345,530.5227,300.16,62.99,2.81
3/5/2022 13:00,196,38,215.7113,477.1008,300.91,60.03,2.54
3/5/2022 14:00,140,37,152.0576,395.2068,301.16,58.51,1.98
3/5/2022 15:00,120,38,138.1946,297.8698,301.41,57,1.89
3/5/2022 16:00,136,35,172.4529,192.8831,301.66,55.48,2.33
3/5/2022 17:00,44,38,55.30685,101.6541,300.98,57.67,2.7
4/5/2022 7:00,72,34,81.3635,55.8336,296.58,71.75,2.37
4/5/2022 8:00,188,35,208.5983,185.676,297.31,70.14,2.45
4/5/2022 9:00,324,36,370.3092,332.6604,298.04,68.53,2.54
4/5/2022 10:00,348,37,428.5193,343.9161,298.77,66.91,2.64
4/5/2022 11:00,296,40,328.2846,294.9427,299.31,64.95,2.21
4/5/2022 12:00,312,39,361.0188,201.3043,299.85,62.98,1.81
4/5/2022 13:00,200,39,228.8485,349.053,300.4,61.01,1.49
4/5/2022 14:00,216,39,258.8971,469.9728,301.23,58.57,1.07
4/5/2022 15:00,132,39,151.4044,538.5156,302.06,56.13,0.92
4/5/2022 16:00,108,38,131.5171,447.3783,302.9,53.69,1.15
4/5/2022 17:00,112,39,138.993,322.3548,302.44,55.79,1.35
5/5/2022 7:00,66.4,36,72.00053,68.5803,299.73,66.16,2.49
5/5/2022 8:00,108,37,119.9767,240.3986,300.91,62.3,2.57
5/5/2022 9:00,360,38,414.003,449.5971,302.09,58.44,2.69
5/5/2022 10:00,520,40,597.2705,632.8584,303.27,54.58,2.83
5/5/2022 11:00,296,42,374.156,794.2497,304.24,52.05,2.86
5/5/2022 12:00,644,42,953.8618,917.2383,305.21,49.53,2.98
5/5/2022 13:00,728,43,972.5153,898.3263,306.18,47,3.19
5/5/2022 14:00,712,44,941.4505,823.3053,306.33,46.81,3.17
5/5/2022 15:00,376,44,530.2781,701.3298,306.48,46.63,3.47
5/5/2022 16:00,236,43,303.8974,520.713,306.63,46.44,4.01
5/5/2022 17:00,172,43,243.0744,332.9826,305.69,50.29,3.51
6/5/2022 7:00,98,39,116.9283,60.9866,301.55,72.17,1.33
6/5/2022 8:00,314.4,40,319.2846,198.1877,302.17,69.99,1.66
6/5/2022 9:00,588,42,683.9324,351.3786,302.79,67.82,2.04
6/5/2022 10:00,388,42,458.6404,441.6846,303.41,65.64,2.45
6/5/2022 11:00,444,43,560.5444,496.3824,303.51,65.36,2.9
6/5/2022 12:00,444,43,537.3911,514.305,303.62,65.07,3.36
6/5/2022 13:00,572,45,722.5457,562.2507,303.73,64.79,3.81
6/5/2022 14:00,132,44,140.0091,573.1983,303.57,65.53,3.94
6/5/2022 15:00,84,44,116.7105,541.6752,303.4,66.28,4.26
6/5/2022 16:00,80,43,104.4443,378.8958,303.24,67.02,4.72
6/5/2022 17:00,52,41,69.31503,224.5333,302.38,72.01,4.16
7/5/2022 7:00,160,38,115.9847,76.3046,300.88,79.35,1.57
7/5/2022 8:00,396,40,429.3177,265.7227,301.85,75.03,1.95
7/5/2022 9:00,420,42,489.3423,497.88,302.83,70.71,2.4
7/5/2022 10:00,392,42,341.6396,661.7691,303.8,66.39,2.89
7/5/2022 11:00,196,42,266.8084,788.0478,304.24,64.32,2.57
7/5/2022 12:00,212,42,241.6953,867.0117,304.69,62.25,2.57
7/5/2022 13:00,236,40,240.4615,866.1399,305.13,60.18,2.91
7/5/2022 14:00,204,39,209.179,810.7407,304.93,60.83,2.92
7/5/2022 15:00,88,41,102.3394,706.3668,304.74,61.47,2.93
7/5/2022 16:00,60,38,66.99243,509.676,304.54,62.11,2.95
7/5/2022 17:00,48,38,54.87137,314.8086,303.66,66.25,2.59
8/5/2022 7:00,76,37,86.95225,67.3804,299.89,83.26,2.26
8/5/2022 8:00,324,41,346.1396,223.4209,300.82,79.22,1.94
8/5/2022 9:00,436,39,558.2219,400.2156,301.76,75.18,1.76
8/5/2022 10:00,180,41,212.9532,557.4867,302.69,71.15,1.77
8/5/2022 11:00,528,42,732.8521,694.0005,302.62,71.27,1.51
8/5/2022 12:00,408,43,547.6249,796.0719,302.55,71.39,1.28
8/5/2022 13:00,404,43,581.593,718.7136,302.48,71.51,1.11
8/5/2022 14:00,284,44,307.6716,598.7835,302.82,70.09,0.86
8/5/2022 15:00,68,43,82.30705,455.073,303.15,68.68,0.9
8/5/2022 16:00,32,39,39.7019,338.1165,303.49,67.27,1.2
8/5/2022 17:00,8,39,9.943619,216.4123,302.89,70.52,1.14
9/5/2022 7:00,80.8,38,97.9846,63.1898,300.88,79.46,1.39
9/5/2022 8:00,280.8,39,309.6313,201.5035,301.42,77.07,1.36
9/5/2022 9:00,520,40,627.8998,359.8782,301.97,74.69,1.47
9/5/2022 10:00,496,43,669.9243,537.8538,302.52,72.31,1.68
9/5/2022 11:00,284,43,272.6149,709.9692,303.09,69.94,1.78
9/5/2022 12:00,396,43,276.1714,855.8004,303.67,67.57,1.91
9/5/2022 13:00,444,45,729.2957,831.1812,304.25,65.2,2.06
9/5/2022 14:00,272,46,361.1639,755.1699,304.08,66.09,2.93
9/5/2022 15:00,192,43,208.1628,637.3965,303.9,66.98,3.85
9/5/2022 16:00,44,40,60.38754,489.6231,303.73,67.87,4.81
9/5/2022 17:00,12,39,16.47593,325.755,303.09,70.77,4.92
10/5/2022 7:00,191.2,37,143.4204,64.5572,300.59,83.36,3
10/5/2022 8:00,106.4,39,128.3235,219.89,301.27,80.24,3.6
10/5/2022 9:00,312,39,301.6474,413.1615,301.95,77.12,4.21
10/5/2022 10:00,412,41,459.6566,514.7232,302.63,74,4.84
10/5/2022 11:00,480,41,560.4719,574.0533,302.77,72.93,4.77
10/5/2022 12:00,516,42,572.1575,590.3967,302.91,71.86,4.84
10/5/2022 13:00,572,43,677.5453,648.1092,303.05,70.8,5.03
10/5/2022 14:00,436,44,513.0037,663.1704,303.38,68.59,4.85
10/5/2022 15:00,500,43,681.6098,628.7748,303.71,66.38,4.68
10/5/2022 16:00,216,42,299.1071,520.4256,304.04,64.17,4.52
10/5/2022 17:00,72,40,81.72641,374.0793,303.29,67.74,4.05
11/5/2022 7:00,80,37,82.66998,65.6316,300.54,82.65,1.66
11/5/2022 8:00,117.2,37,133.9849,202.2753,301.31,78.52,1.77
11/5/2022 9:00,136,38,158.8076,353.9391,302.08,74.4,1.89
11/5/2022 10:00,204,39,230.9533,470.457,302.86,70.27,2.01
11/5/2022 11:00,296,39,324.7282,561.1464,303.3,68.02,2.32
11/5/2022 12:00,396,41,456.8985,618.8061,303.73,65.77,2.66
11/5/2022 13:00,684,42,693.9486,719.4444,304.17,63.52,3.02
11/5/2022 14:00,620,44,793.53,771.5436,304.46,62.34,3.37
11/5/2022 15:00,512,45,708.5375,760.7607,304.75,61.15,3.74
11/5/2022 16:00,372,45,445.0678,582.615,305.04,59.96,4.12
11/5/2022 17:00,168,44,239.5179,386.5818,304.17,64.42,4.07
12/5/2022 7:00,94.8,38,86.0087,64.2046,300.77,79.64,1.91
12/5/2022 8:00,395.6,40,406.2368,217.0255,301.76,73.96,1.9
12/5/2022 9:00,452,42,535.141,407.7306,302.74,68.29,2.05
12/5/2022 10:00,652,44,855.0063,533.1327,303.72,62.62,2.33
12/5/2022 11:00,716,45,877.5065,625.869,303.79,62.1,2.67
12/5/2022 12:00,744,46,1013.742,679.5516,303.87,61.59,3.25
12/5/2022 13:00,632,46,805.7963,626.4981,303.94,61.08,3.96
12/5/2022 14:00,576,47,646.408,536.0121,304.14,60.71,3.4
12/5/2022 15:00,564,46,759.8524,421.722,304.35,60.35,3.09
12/5/2022 16:00,364,46,516.778,405.6702,304.55,59.99,3.11
12/5/2022 17:00,56,43,69.46019,330.8034,303.78,64.63,2.96
17/5/2022 7:00,98.4,38,101.5411,15.5208,299.17,88.53,2.67
17/5/2022 8:00,488.8,39,537.4636,40.6212,299.4,87.69,2.59
17/5/2022 9:00,180,41,222.3161,62.4925,299.63,86.86,2.51
17/5/2022 10:00,668,42,883.9662,110.7846,299.86,86.02,2.43
17/5/2022 11:00,352,44,343.1638,164.15,300.37,82.19,2.09
17/5/2022 12:00,644,46,788.4493,215.2185,300.87,78.36,1.8
17/5/2022 13:00,336,46,405.7288,243.1001,301.37,74.54,1.6
17/5/2022 14:00,232,46,273.7762,254.8903,301.77,72.32,1.41
17/5/2022 15:00,112,45,135.2913,246.8999,302.17,70.1,1.22
17/5/2022 16:00,56,43,71.85536,211.0048,302.56,67.88,1.03
17/5/2022 17:00,52,40,54.79879,156.6613,302.08,69.88,0.8
18/5/2022 7:00,78.8,36,84.77482,7.8507,299.6,83.75,1.16
18/5/2022 8:00,123.2,36,144.0737,27.3741,299.86,82.94,0.95
18/5/2022 9:00,432,38,493.7698,53.1325,300.12,82.13,0.95
18/5/2022 10:00,696,41,884.692,87.6369,300.37,81.31,1.15
18/5/2022 11:00,260,44,315.0749,124.2131,300.77,79.06,0.79
18/5/2022 12:00,496,44,603.2947,158.0298,301.18,76.81,0.63
18/5/2022 13:00,248,43,277.5505,314.5458,301.58,74.56,0.79
18/5/2022 14:00,540,42,648.2951,446.1876,302.32,71.16,0.66
18/5/2022 15:00,196,43,299.6877,525.9759,303.06,67.76,0.64
18/5/2022 16:00,136,43,159.606,417.5988,303.8,64.35,0.73
18/5/2022 17:00,200,43,259.1874,288.7615,302.38,72.45,1.12
19/5/2022 7:00,88.8,39,101.4685,10.3065,298.73,89.16,1.67
19/5/2022 8:00,431.6,40,445.8661,29.5512,299.04,88.11,1.78
19/5/2022 9:00,412,42,496.8182,49.8676,299.35,87.05,2.09
19/5/2022 10:00,592,43,646.6257,78.862,299.67,86,2.54
19/5/2022 11:00,556,44,721.3843,108.6475,299.87,85.32,2.4
19/5/2022 12:00,468,44,508.1408,135.4305,300.08,84.64,2.32
19/5/2022 13:00,488,43,586.8914,117.1189,300.28,83.96,2.33
19/5/2022 14:00,580,44,670.6501,92.1424,300.42,83.14,2.28
19/5/2022 15:00,492,45,677.8356,64.5747,300.56,82.32,2.3
19/5/2022 16:00,268,42,349.1155,69.6487,300.7,81.5,2.4
19/5/2022 17:00,180,43,261.0745,61.4513,300.71,81.06,2.48
20/5/2022 7:00,204,40,162.9447,44.1204,300.05,82.05,2.77
20/5/2022 8:00,379.2,42,429.8257,154.3111,300.92,78.1,3.5
20/5/2022 9:00,380,42,592.7704,301.0809,301.78,74.15,4.26
20/5/2022 10:00,492,43,563.0122,442.0347,302.64,70.2,5.03
20/5/2022 11:00,552,43,746.4974,576.1542,302.73,70.33,4.97
20/5/2022 12:00,636,43,861.1757,687.9702,302.82,70.45,4.92
20/5/2022 13:00,476,44,755.5699,620.0865,302.9,70.57,4.87
20/5/2022 14:00,572,43,794.038,515.9673,302.73,71.09,4.71
20/5/2022 15:00,372,43,485.6407,391.8084,302.55,71.62,4.67
20/5/2022 16:00,380,42,525.4877,328.6068,302.38,72.14,4.76
20/5/2022 17:00,104,42,132.8961,240.0343,301.8,73.47,4.72
21/5/2022 7:00,68,39,78.678,41.1943,300.37,77.12,3.67
21/5/2022 8:00,300,40,315.5104,130.4061,301.04,74.65,4.43
21/5/2022 9:00,344,41,375.1721,238.7993,301.71,72.18,5.26
21/5/2022 10:00,456,42,512.4232,258.6317,302.37,69.71,6.11
21/5/2022 11:00,204,42,216.7274,241.681,301.67,73.37,5.52
21/5/2022 12:00,400,41,442.3823,195.7005,300.97,77.02,4.98
21/5/2022 13:00,488,41,514.9634,221.5313,300.27,80.68,4.51
21/5/2022 14:00,696,41,875.2565,232.739,300.32,80.3,5.26
21/5/2022 15:00,392,42,527.1571,225.8945,300.36,79.93,6.01
21/5/2022 16:00,332,42,442.3823,140.9033,300.41,79.55,6.76
21/5/2022 17:00,92,41,116.8557,69.703,299.79,82.85,6.09
22/5/2022 7:00,76,38,83.10544,11.2683,299.18,84.79,2.89
22/5/2022 8:00,304,39,275.2278,34.9153,299.47,83.84,2.5
22/5/2022 9:00,40,40,45.5084,63.8208,299.75,82.89,2.14
22/5/2022 10:00,144,35,149.735,75.7574,300.03,81.94,1.84
22/5/2022 11:00,256,37,287.494,80.0535,299.69,84,3.08
22/5/2022 12:00,292,37,315.5104,77.3592,299.35,86.06,4.57
22/5/2022 13:00,304,40,351.4381,81.1509,299,88.13,6.12
22/5/2022 14:00,384,39,439.2613,79.7897,298.92,87.78,6.53
22/5/2022 15:00,212,40,237.3405,73.0711,298.84,87.42,6.95
22/5/2022 16:00,156,40,173.2513,75.7615,298.76,87.07,7.37
22/5/2022 17:00,80,39,97.04103,65.42,298.7,86.48,6.22
23/5/2022 7:00,122,35,98.85556,64.1916,300.05,80.32,3.83
23/5/2022 8:00,283.2,40,308.6152,225.367,301.11,75.2,4.51
23/5/2022 9:00,432,42,477.8745,439.9572,302.18,70.09,5.22
23/5/2022 10:00,536,40,563.8832,598.4193,303.24,64.98,5.95
23/5/2022 11:00,800,44,1140.177,730.5699,304.02,61.83,6.23
23/5/2022 12:00,780,42,1089.734,824.2692,304.79,58.69,6.53
23/5/2022 13:00,560,46,823.7238,842.9865,305.57,55.54,6.84
23/5/2022 14:00,616,45,690.8276,808.8744,305.43,55.89,6.45
23/5/2022 15:00,528,45,712.0939,723.6096,305.29,56.24,6.05
23/5/2022 16:00,376,43,510.6812,548.4948,305.15,56.59,5.66
23/5/2022 17:00,164,44,266.3003,361.3143,304.17,60.33,5.02
24/5/2022 7:00,156.4,40,123.388,87.4939,301.42,74.44,3.1
24/5/2022 8:00,230,40,258.5341,252.4062,302.11,71.49,3.56
24/5/2022 9:00,568,41,573.972,428.9376,302.81,68.53,4.02
24/5/2022 10:00,748,43,937.5311,442.3128,303.5,65.58,4.49
24/5/2022 11:00,404,43,462.3421,381.6126,302.79,69.28,4.55
24/5/2022 12:00,436,43,524.6168,265.6511,302.07,72.98,4.61
24/5/2022 13:00,324,43,363.6317,235.6936,301.35,76.68,4.67
24/5/2022 14:00,472,44,542.9798,192.0884,300.86,79.37,3.92
24/5/2022 15:00,324,44,446.9549,141.7694,300.37,82.07,3.36
24/5/2022 16:00,212,44,261.5825,141.2658,299.89,84.77,3.09
24/5/2022 17:00,88,42,122.2993,118.8758,300.14,80.09,3.36
25/5/2022 7:00,170,38,126.7267,27.4968,299.07,80.4,2.12
